gene_id	CD-PTKO_18_27m_vs_CD-PTWT_18_27m	CD_PTWT_16m_vs_CD_PTWT_6m	CD_PTWT_6m_vs_WD_PTWT_6m	CD_PTWT_18_27m_vs_CD_PTWT_6m	CD_PTWT_18_27m_vs_WD_PTWT_18_27m	WD-PTKO_18_27m_vs_CD-PTWT_18_27m	WD_PTWT_16m_vs_WD_PTWT_6m	WD-PTWT_18_27m_vs_WD-PTKO_18_27m	CD_PTWT_16m_vs_WD_PTWT_16m	WD-PTWT_18_27m_vs_CD-PTWT_18_27m	WD_PTWT_18_27m_vs_WD_PTWT_6m	WD-PTKO_18_27m_vs_CD-PTKO_18_27m
-	1.38142	2.2498400000000003	-0.028286400000000003	3.01905	0.586719	0.282103	3.24622	0.29152100000000003	-1.03582	0.586719	3.5733	-1.0999299999999999
ENSMUSG00000076613	2.65428	2.44119	0.832656	2.71095	2.98643	2.80087	3.63026	0.173214	-0.366628	2.98643	6.52661	0.14616300000000002
ENSMUSG00000076617	1.83887	0.317821	-0.0229979	2.6798599999999997	3.48159	3.11128	2.0047099999999998	0.355111	-1.71869	3.48159	6.13469	1.27067
ENSMUSG00000095079	1.39605	2.0280099999999996	0.294648	2.78147	0.497064	-0.023749	3.26796	0.507042	-0.955924	0.497064	3.5691800000000002	-1.4210399999999999
ENSMUSG00000095612	5.65581	18.6372	0.0	17.7993	6.11838	4.212269999999999	19.4439	1.9034200000000001	-18.1495	6.11838	22.5162	-1.45974
ENSMUSG00000000078	0.549397	0.181445	-0.259914	0.729301	0.367014	1.49343	0.311227	-1.1361	-0.399445	0.367014	0.8327049999999999	0.947876
ENSMUSG00000000184	1.48389	-0.750058	0.275475	-0.23496	0.391942	0.6821520000000001	-0.0393779	-0.300712	-0.44537899999999997	0.391942	0.428674	-0.799217
ENSMUSG00000000204	1.7586400000000002	-0.500691	-0.42990500000000004	0.846035	1.24505	4.7229	-0.543971	-3.4826900000000003	-0.397204	1.24505	1.6566900000000002	2.96462
ENSMUSG00000000244	2.29419	-0.0550799	-0.334104	0.0586327	1.12485	1.5546799999999998	-0.215025	-0.440267	-0.184861	1.12485	0.845266	-0.739444
ENSMUSG00000000290	2.58909	-0.398771	-0.272513	0.663465	0.695517	1.5537	0.10868499999999999	-0.868334	-0.790233	0.695517	1.08265	-1.0316100000000001
ENSMUSG00000000318	0.930409	-1.9488	1.49216	-0.485152	0.863759	1.43877	0.345398	-0.584799	-0.811555	0.863759	1.86697	0.512726
ENSMUSG00000000359	0.15137799999999998	-1.2438	0.30709200000000003	-0.20553600000000002	-0.45072299999999993	-0.231223	-0.8680620000000001	-0.23023000000000002	-0.078377	-0.45072299999999993	-0.353017	-0.381635
ENSMUSG00000000386	1.7998299999999998	-0.407116	0.58792	0.355842	0.77625	1.32587	0.9542719999999999	-0.558972	-0.783712	0.77625	1.71512	-0.472742
ENSMUSG00000000555	1.0537299999999998	-0.150374	-0.166685	0.277739	0.0846216	1.2731700000000001	-0.180549	-1.19771	-0.146843	0.0846216	0.191814	0.223888
ENSMUSG00000000567	3.17322	0.136877	-0.443107	1.17109	0.9255700000000001	3.1901900000000003	0.5922109999999999	-2.27393	-0.9064639999999999	0.9255700000000001	1.6496	0.022559700000000002
ENSMUSG00000000628	2.0283700000000002	0.530406	-0.726716	1.49407	1.52332	3.13657	0.10049	-1.6225	-0.310174	1.52332	2.28618	1.1141
ENSMUSG00000000682	2.13049	-0.436399	0.0245847	0.79286	0.645439	1.47876	0.688016	-0.8436540000000001	-1.11022	0.645439	1.45902	-0.649547
ENSMUSG00000000957	1.0816	-0.447218	0.00298184	0.760097	0.256777	1.2094799999999999	-0.257502	-0.961899	-0.196762	0.256777	1.01569	0.128424
ENSMUSG00000001020	2.08488	0.23018400000000003	-0.0418904	0.730396	0.312676	1.2812	0.457971	-0.9772860000000001	-0.279449	0.312676	0.9972549999999999	-0.801888
ENSMUSG00000001025	0.948184	-0.114505	0.140737	0.767089	1.10033	1.84129	0.323482	-0.748043	-0.30603600000000003	1.10033	2.00388	0.891666
ENSMUSG00000001123	1.17782	-0.53322	0.049812300000000004	-0.0848135	0.163247	0.9632950000000001	-0.168434	-0.809158	-0.324867	0.163247	0.124324	-0.21286999999999998
ENSMUSG00000001128	3.4906300000000003	-0.145762	0.522493	-0.195731	0.5966520000000001	1.65267	0.06854249999999999	-1.0654299999999999	0.299131	0.5966520000000001	0.9197799999999999	-1.83057
ENSMUSG00000001155	-9.08959e-05	0.473734	0.15529500000000002	0.245573	-0.541251	-1.1833799999999999	0.5277890000000001	0.631743	0.0907546	-0.541251	-0.14424800000000002	-1.1840700000000002
ENSMUSG00000001227	0.997273	-0.24281	0.225507	0.105199	0.449924	2.1099099999999997	0.00672635	-1.66851	-0.0347452	0.449924	0.776941	1.1175700000000002
ENSMUSG00000001506	1.08	-1.04729	-0.42443400000000003	0.815878	-0.1203	0.569248	-0.475304	-0.699966	-1.00584	-0.1203	0.266988	-0.5134850000000001
ENSMUSG00000001507	0.127582	-0.0495031	-0.06254349999999999	-0.0372979	0.41592799999999996	1.2556200000000002	-0.0892965	-0.848159	-0.0328607	0.41592799999999996	0.31216	1.12991
ENSMUSG00000001642	-0.018586500000000002	-0.284478	0.12216400000000001	-0.501816	1.08699	0.326142	0.021959299999999998	0.749972	-0.194665	1.08699	0.703537	0.347595
ENSMUSG00000001656	-0.47808	0.809589	-0.412992	-0.406115	-0.0721188	-0.267717	-1.70586	0.185754	2.09291	-0.0721188	-0.89436	0.21037199999999998
ENSMUSG00000001930	1.40628	0.6103810000000001	-1.16101	0.74205	1.34881	2.75414	-1.07936	-1.4127399999999999	0.518667	1.34881	0.925846	1.34913
ENSMUSG00000001946	0.451268	-0.255166	0.173127	-0.191674	0.116469	1.04978	-0.214571	-0.941177	0.122807	0.116469	0.0940223	0.599089
ENSMUSG00000001986	0.31515	0.334082	-1.3783100000000001	0.585811	0.06967380000000001	0.157433	-0.206364	-0.09804249999999999	-0.8471040000000001	0.06967380000000001	-0.726267	-0.15770499999999998
ENSMUSG00000002076	-0.37411300000000003	-0.07227660000000001	0.918916	-0.461767	-1.14949	-1.41472	0.048744699999999995	0.254228	0.787748	-1.14949	-0.695896	-1.04158
ENSMUSG00000002107	0.8512149999999999	-0.00466938	-0.0106136	0.777522	0.39018600000000003	0.737101	0.230929	-0.357062	-0.256992	0.39018600000000003	1.15317	-0.112525
ENSMUSG00000002111	2.00107	-0.0199087	0.08651339999999999	0.731498	0.362255	1.32645	0.35583200000000004	-0.973576	-0.299478	0.362255	1.1765	-0.672046
ENSMUSG00000002289	0.151292	0.777465	-0.64774	0.780433	0.440517	1.01357	-0.284736	-0.5836279999999999	0.404348	0.440517	0.570024	0.871648
ENSMUSG00000002602	1.43392	-0.395005	-0.30086	0.42718199999999995	0.249835	1.19746	-0.10316700000000001	-0.9568709999999999	-0.602578	0.249835	0.372161	-0.23471199999999998
ENSMUSG00000002603	1.22953	-0.45123500000000005	0.131705	0.0125829	-0.08627860000000001	1.15696	-0.07997699999999999	-1.25304	-0.24953499999999998	-0.08627860000000001	0.053990300000000005	-0.06885269999999999
ENSMUSG00000002699	2.78464	-0.28772800000000004	-0.00743326	0.22515300000000002	0.812095	1.7269400000000001	-0.0152216	-0.925639	-0.291243	0.812095	1.02614	-1.0533700000000001
ENSMUSG00000002980	0.291616	0.0511814	0.025904000000000003	0.0623605	0.600874	1.3516299999999999	0.027814799999999997	-0.758698	0.0389375	0.600874	0.685137	1.0601
ENSMUSG00000002983	0.673624	-0.190492	0.07487719999999999	0.307676	0.304398	1.5667	-0.00834454	-1.27098	-0.117744	0.304398	0.682769	0.894641
ENSMUSG00000002985	1.56826	0.475221	-0.898797	1.0542200000000002	0.947667	1.90457	0.0667069	-0.966376	-0.499612	0.947667	1.09914	0.339491
ENSMUSG00000002997	0.031500799999999995	-0.8621530000000001	0.892551	-0.431753	1.17351	0.407437	-0.6787989999999999	0.756552	0.698566	1.17351	1.63024	0.374465
ENSMUSG00000003032	0.540694	-0.13204100000000002	-0.193267	0.18043	0.374102	1.14405	-0.246477	-0.779356	-0.0884673	0.374102	0.357765	0.605507
ENSMUSG00000003153	0.717841	-0.24305100000000002	-0.388581	0.635832	0.11119200000000001	2.73634	-0.577184	-2.63203	-0.0647783	0.11119200000000001	0.354311	2.02038
ENSMUSG00000003283	2.7732200000000002	-0.598488	0.192948	0.293257	0.994411	1.69625	0.387726	-0.711813	-0.802846	0.994411	1.47701	-1.07331
ENSMUSG00000003379	1.4698200000000001	0.24233600000000002	-0.59211	1.06971	1.97147	1.73597	0.813354	0.220771	-1.1735200000000001	1.97147	2.4453400000000003	0.26344
ENSMUSG00000003477	-0.6081489999999999	0.10518599999999999	-0.033413599999999995	-0.312162	-1.04793	-2.3289	0.276621	1.26916	-0.21553699999999998	-1.04793	-1.3972	-1.7232
ENSMUSG00000003617	1.40377	0.129114	-1.27895	0.8483870000000001	0.9899309999999999	2.16437	-0.653925	-1.18351	-0.505121	0.9899309999999999	0.5555760000000001	0.763554
ENSMUSG00000003882	1.32579	0.377298	0.65041	1.33881	1.04534	2.28653	1.5352299999999999	-1.2521200000000001	-0.517447	1.04534	3.0301400000000003	0.959326
ENSMUSG00000004040	0.520349	-0.055309300000000006	-0.26624200000000003	0.313436	0.507549	1.21512	-0.0443017	-0.716817	-0.28732800000000003	0.507549	0.550871	0.6983060000000001
ENSMUSG00000004328	1.26416	0.10961199999999999	0.8720629999999999	-1.12144	1.86378	2.3714	1.36951	-0.518844	-0.399823	1.86378	1.6111799999999998	1.12124
ENSMUSG00000004552	1.31548	0.15198499999999998	-0.7933640000000001	0.239207	2.95595	2.04605	-0.974592	0.900791	0.324205	2.95595	2.398	0.730661
ENSMUSG00000004609	1.94907	-0.30854000000000004	-0.0893447	0.9223370000000001	0.306005	2.21569	0.907495	-1.91715	-1.31524	0.306005	1.1348	0.268521
ENSMUSG00000004612	2.4464200000000003	-0.127633	-0.21429099999999998	0.612368	0.682	1.2135200000000002	0.9546129999999999	-0.543927	-1.3089	0.682	1.07599	-1.22905
ENSMUSG00000004730	2.0245	-0.202324	0.0234805	1.28979	0.39852600000000005	1.3816899999999999	0.705952	-0.991721	-0.894595	0.39852600000000005	1.70718	-0.6427149999999999
ENSMUSG00000004891	0.375448	0.030932599999999998	-0.307854	0.272891	0.232818	1.1737600000000001	0.11798099999999999	-0.9498129999999999	-0.40428800000000004	0.232818	0.193941	0.7989470000000001
ENSMUSG00000004951	0.48809600000000003	-0.430113	0.0829822	0.194437	0.656551	2.54766	0.29665199999999997	-1.8995400000000002	-0.653414	0.656551	0.9301709999999999	2.06279
ENSMUSG00000005087	2.03132	-0.301877	0.42339	1.07005	0.8845139999999999	1.96728	0.390341	-1.09293	-0.279461	0.8845139999999999	2.37376	-0.0617799
ENSMUSG00000005125	0.317048	0.49025	-0.0955082	0.678246	0.518678	0.300369	0.506267	0.209738	-0.11958800000000001	0.518678	1.09741	-0.016552
ENSMUSG00000005220	0.43836	-1.02924	0.667125	-1.8148900000000001	0.741156	0.871706	-1.82542	-0.136018	1.4521	0.741156	-0.40984899999999996	0.43124700000000005
ENSMUSG00000005233	0.269163	-0.358512	-1.31479	-0.297466	1.05685	1.15506	-0.30937	-0.107754	-1.3728799999999999	1.05685	-0.558602	0.8903
ENSMUSG00000005268	0.21872399999999997	2.0448	-2.54483	2.03675	1.38865	1.05765	0.17897000000000002	0.321454	-0.688275	1.38865	0.876892	0.836893
ENSMUSG00000005364	-0.13231099999999998	0.362036	-0.307369	1.0019799999999999	-0.814769	-0.918164	-0.527021	0.0927885	0.57275	-0.814769	-0.124045	-0.788679
ENSMUSG00000005413	1.56976	-0.148758	0.5659810000000001	-0.102769	-0.621046	2.74954	0.151555	-3.37816	0.256608	-0.621046	-0.161364	1.18757
ENSMUSG00000005667	0.495647	-0.735206	-0.032767700000000004	-0.18363800000000002	0.37540999999999997	1.6027200000000001	-0.158499	-1.23484	-0.618265	0.37540999999999997	0.155032	1.11047
ENSMUSG00000005800	3.71995	-0.00803026	-2.6034200000000003	1.6607599999999998	3.16077	7.607989999999999	-1.89019	-4.45404	-0.726433	3.16077	2.21572	3.8975199999999997
ENSMUSG00000006218	-0.11598699999999999	-0.414612	1.10311	-0.800556	-0.18123399999999998	-0.163392	0.20550700000000002	-0.0281045	0.472474	-0.18123399999999998	0.11801600000000001	-0.047729400000000005
ENSMUSG00000006219	1.0139	-0.578771	-0.389868	0.60592	0.0674805	1.12504	-0.5413899999999999	-1.0667	-0.436979	0.0674805	0.279492	0.112798
ENSMUSG00000006313	0.18964	0.139235	0.575857	-0.19075899999999998	1.9665700000000002	0.7276090000000001	-0.09987539999999999	1.23004	0.805138	1.9665700000000002	2.34773	0.533875
ENSMUSG00000006342	-0.29104800000000003	0.42001700000000003	0.211684	0.10357899999999999	-0.6074689999999999	-1.29362	0.312628	0.675473	0.308723	-0.6074689999999999	-0.295763	-1.00223
ENSMUSG00000006369	1.05298	-0.622025	-0.12453	0.733085	0.6095109999999999	1.3094700000000001	0.362833	-0.708413	-1.11978	0.6095109999999999	1.21376	0.25522399999999995
ENSMUSG00000006411	0.793108	-0.115791	-0.148651	0.25722	0.21990900000000002	1.8014599999999998	-0.491929	-1.58981	0.217298	0.21990900000000002	0.32453200000000004	1.01241
ENSMUSG00000006445	0.544667	0.17746099999999998	-0.07292380000000001	0.311799	0.5899409999999999	1.4287	-0.183855	-0.848748	0.277636	0.5899409999999999	0.824961	0.886133
ENSMUSG00000006469	-0.354889	-0.0552635	0.222394	0.014872899999999998	-0.5742010000000001	-1.33501	0.0593629	0.751107	0.0979752	-0.5742010000000001	-0.34075300000000003	-0.9817610000000001
ENSMUSG00000006651	0.5443720000000001	0.12324	-0.178673	0.0955473	0.46478400000000003	1.62514	0.334623	-1.1688	-0.400935	0.46478400000000003	0.377741	1.0837299999999999
ENSMUSG00000006724	-0.5991390000000001	0.0208907	1.2731299999999999	0.215996	-0.20824	0.236571	1.0568	-0.455574	0.224663	-0.20824	1.27585	0.8394299999999999
ENSMUSG00000006731	0.645397	0.188048	-0.296404	0.338457	0.526892	1.2667700000000002	-0.0929076	-0.748937	-0.0255012	0.526892	0.565113	0.622949
ENSMUSG00000006777	0.030563299999999998	0.339467	-0.791931	-0.0323363	1.92155	1.43274	-0.948631	0.480246	0.485979	1.92155	1.09376	1.4036
ENSMUSG00000007872	0.162899	0.146156	-0.977092	0.181956	0.133503	0.22094499999999997	0.6690729999999999	-0.0989218	-1.50959	0.133503	-0.665238	0.0614318
ENSMUSG00000008193	1.04045	0.263047	-0.395045	1.09353	1.7946900000000001	1.43616	1.40194	0.344455	-1.54196	1.7946900000000001	2.49004	0.393548
ENSMUSG00000008496	1.6815	-1.0148700000000002	0.385092	0.341361	0.61922	0.720286	-0.07577539999999999	-0.11141500000000001	-0.563819	0.61922	1.3414700000000002	-0.96193
ENSMUSG00000008845	2.86859	1.02064	-1.7972700000000001	2.4399599999999997	1.63723	3.45505	-0.955414	-1.82655	0.16560899999999998	1.63723	2.2756	0.592437
ENSMUSG00000009092	1.18286	-0.3333	-0.606896	-0.136695	1.60325	1.67117	0.119032	-0.080334	-1.06771	1.60325	0.856713	0.48948400000000003
ENSMUSG00000009185	2.73453	-0.706082	1.02356	2.18665	2.67394	2.8016799999999997	2.15901	-0.134099	-1.8510799999999998	2.67394	5.87936	0.059901300000000005
ENSMUSG00000009281	0.61397	0.6129859999999999	-1.7884900000000001	0.820722	1.21938	1.15409	0.35155	0.054236	-1.53681	1.21938	0.247783	0.539881
ENSMUSG00000009292	2.67115	-0.429383	-0.17063599999999998	0.618434	0.382767	2.28175	0.0142696	-1.90714	-0.625948	0.382767	0.8262790000000001	-0.38395300000000004
ENSMUSG00000009687	1.6172600000000001	0.15295	-0.473558	0.650129	0.660749	2.13745	-0.199721	-1.4853399999999999	-0.13121	0.660749	0.833506	0.525038
ENSMUSG00000010064	0.654354	0.2148	-0.623979	-0.370738	0.8750530000000001	1.4552399999999999	-0.018680900000000004	-0.589913	-0.400778	0.8750530000000001	-0.123307	0.80404
ENSMUSG00000011179	-0.5326420000000001	-0.912947	1.0982100000000001	-1.1878799999999998	-0.8293200000000001	-0.895559	-0.151578	0.05676849999999999	0.32656399999999997	-0.8293200000000001	-0.922588	-0.362086
ENSMUSG00000012428	1.22397	-0.36741599999999996	0.22760500000000003	1.42953	0.670729	1.6135700000000002	-0.434205	-0.952109	0.284063	0.670729	2.32346	0.388392
ENSMUSG00000012705	-1.2686600000000001	-2.5966400000000003	17.5747	1.97033	1.06545	-2.17498	0.0	3.22894	16.9225	1.06545	22.5162	-0.914916
ENSMUSG00000013415	-0.16911900000000002	-0.270334	1.41829	0.31861999999999996	-1.18108	-1.19431	-0.20383199999999999	0.00314038	1.34196	-1.18108	0.552026	-1.02544
ENSMUSG00000013584	1.1471200000000001	-0.253399	-0.5531699999999999	1.5651700000000002	0.0500426	1.81824	0.0290366	-1.77668	-0.8442280000000001	0.0500426	1.0579100000000001	0.672053
ENSMUSG00000013707	1.87399	-0.33379000000000003	0.202009	0.757328	0.744444	1.13183	0.844829	-0.398226	-0.98739	0.744444	1.7000400000000002	-0.73842
ENSMUSG00000013846	1.0455299999999998	-0.166714	-0.467562	0.302761	0.460535	1.67944	-0.329369	-1.2278799999999999	-0.314701	0.460535	0.291829	0.636844
ENSMUSG00000013974	0.452013	-0.037261800000000005	0.371934	1.23456	-0.193415	2.79662	1.0315299999999998	-3.00014	-0.706965	-0.193415	1.4095799999999998	2.3494900000000003
ENSMUSG00000015134	0.12135499999999999	-1.57033	0.8787389999999999	-0.571239	3.2892900000000003	1.8208099999999998	-1.0410700000000002	1.45925	0.337796	3.2892900000000003	3.5910800000000003	1.6977200000000001
ENSMUSG00000015312	0.505316	-0.0253985	0.044218400000000005	0.0698523	0.525057	2.5754099999999998	-0.0354931	-2.05768	0.043959500000000006	0.525057	0.635402	2.0735799999999998
ENSMUSG00000015340	2.20198	-0.6800729999999999	-0.0393675	0.515134	0.6804479999999999	1.09459	0.226667	-0.424201	-0.9566520000000001	0.6804479999999999	1.15204	-1.10525
ENSMUSG00000015355	1.7821599999999997	-0.469763	0.372754	0.818364	0.5398350000000001	0.8642110000000001	0.731179	-0.335573	-0.838775	0.5398350000000001	1.72691	-0.9168870000000001
ENSMUSG00000015437	3.2197299999999998	-0.259707	0.43126000000000003	0.799724	0.16120299999999999	1.8773799999999998	1.7197799999999999	-1.7236099999999999	-1.56259	0.16120299999999999	1.38676	-1.33935
ENSMUSG00000015533	1.10558	0.8416629999999999	-0.653827	1.20274	2.26968	2.45745	0.189412	-0.1968	-0.012744499999999999	2.26968	2.8138400000000003	1.35312
ENSMUSG00000015568	-0.5260279999999999	-0.448125	1.38916	-0.37858200000000003	-0.720432	-1.2954	-0.455304	0.5662689999999999	1.38667	-0.720432	0.28623000000000004	-0.770314
ENSMUSG00000015745	0.960039	-0.194237	-0.210037	0.293988	0.41751800000000006	1.32663	0.12377	-0.917782	-0.537532	0.41751800000000006	0.497695	0.369271
ENSMUSG00000015852	1.8644	2.34381	-3.53761	5.96821	0.5511689999999999	2.32639	-0.197124	-1.7820799999999999	-1.00425	0.5511689999999999	2.97657	0.46019399999999994
ENSMUSG00000015947	2.67803	-0.230424	-0.404034	1.1718	1.01053	1.61406	0.40879499999999996	-0.6124689999999999	-1.05239	1.01053	1.7741799999999999	-1.06272
ENSMUSG00000016194	-0.429209	-1.0742	1.56568	-1.2174	-1.11279	-1.0489600000000001	-0.330698	-0.0748848	0.81166	-1.11279	-0.7676930000000001	-0.616202
ENSMUSG00000016918	1.0448600000000001	0.092054	-0.753654	0.8799739999999999	0.877172	3.0782	0.06871319999999999	-2.20796	-0.739057	0.877172	0.999424	2.03599
ENSMUSG00000017002	2.71817	0.0440393	2.38518	1.37779	3.43062	3.8776800000000002	3.71876	-0.45656899999999995	-1.29554	3.43062	7.190189999999999	1.15629
ENSMUSG00000017144	0.561941	-0.0125455	-0.42029700000000003	0.149876	0.351652	1.0469600000000001	-0.030199	-0.7049880000000001	-0.412764	0.351652	0.0772567	0.488034
ENSMUSG00000017446	0.732785	-0.22689	-0.376798	0.42108900000000005	0.42063	1.8654	-0.188393	-1.45299	-0.424545	0.42063	0.460779	1.13484
ENSMUSG00000017677	0.6216729999999999	0.0502931	-0.706727	0.166284	0.548637	1.08408	-0.441196	-0.544985	-0.22492800000000002	0.548637	0.00421631	0.46478500000000006
ENSMUSG00000017723	0.734039	0.25146199999999996	-0.44668800000000003	0.297775	0.49150299999999997	1.7542200000000001	-0.0689483	-1.27119	-0.13530899999999998	0.49150299999999997	0.338968	1.02409
ENSMUSG00000017737	2.6048	-0.320421	1.78857	0.239446	0.685688	2.84762	0.645678	-2.1692400000000003	0.813806	0.685688	2.70938	0.24612699999999998
ENSMUSG00000017929	-0.287108	-0.485811	1.1286100000000001	-0.728173	-0.734946	-0.858994	0.163253	0.11388599999999999	0.46970500000000004	-0.734946	-0.33817800000000003	-0.571354
ENSMUSG00000018008	2.12384	-0.397509	-0.182364	0.653037	0.43655299999999997	1.17468	-0.049660199999999995	-0.747694	-0.540116	0.43655299999999997	0.903112	-0.945934
ENSMUSG00000018168	1.46223	0.388954	-0.366384	1.35124	1.45374	1.45197	1.04176	-0.0118084	-1.02962	1.45374	2.43465	-0.0101598
ENSMUSG00000018387	-0.10905899999999999	-0.277463	-0.187979	-0.812773	-0.188461	-0.312871	-0.32414	0.11333800000000001	-0.15253699999999998	-0.188461	-1.1924	-0.201424
ENSMUSG00000018427	0.7261529999999999	0.147518	-0.23476799999999998	0.707138	0.362598	1.01898	0.23034200000000002	-0.665297	-0.327342	0.362598	0.831032	0.29428000000000004
ENSMUSG00000018486	0.0679822	-0.32500100000000004	0.0777567	-0.28087	1.15041	0.44957700000000006	-0.943774	0.68898	0.685507	1.15041	0.943577	0.381775
ENSMUSG00000018569	0.28432199999999996	0.050041	0.013296899999999999	0.0867238	0.28921199999999997	1.19846	-0.156153	-0.9175709999999999	0.209358	0.28921199999999997	0.385429	0.917428
ENSMUSG00000018593	0.8232149999999999	-0.5787720000000001	-0.184883	0.160769	0.27918200000000004	1.52678	-0.30759200000000003	-1.25615	-0.465638	0.27918200000000004	0.25111	0.7054699999999999
ENSMUSG00000018604	0.36800900000000003	-0.0823189	0.0953076	-0.42362	1.13147	0.824349	-0.470718	0.296986	0.47456400000000004	1.13147	0.798958	0.45598599999999995
ENSMUSG00000018623	2.62236	18.6372	-17.227	17.7993	0.8440479999999999	3.25041	-1.08595	-2.4135400000000002	1.32815	0.8440479999999999	4.50967	0.62843
ENSMUSG00000018654	0.840051	-0.46686400000000006	1.26285	0.46904700000000005	-0.312158	0.24119699999999997	0.122655	-0.565157	0.6642170000000001	-0.312158	1.41664	-0.596364
ENSMUSG00000018774	2.73022	-0.203458	-0.08591739999999999	0.535697	0.758777	1.5690600000000001	0.12199000000000002	-0.8195180000000001	-0.421641	0.758777	1.20451	-1.1583299999999999
ENSMUSG00000018819	1.43136	-0.18398499999999998	0.0313486	0.419681	0.30904299999999996	1.3131899999999999	0.390329	-1.0137200000000002	-0.5524979999999999	0.30904299999999996	0.756193	-0.117194
ENSMUSG00000018822	-0.958601	-0.258653	-0.019759400000000003	2.67562	0.370197	-0.272444	1.0472299999999999	0.6340859999999999	-1.33555	0.370197	3.02114	0.68294
ENSMUSG00000018865	0.791064	-0.498354	0.035963999999999996	2.91922	0.10319500000000001	2.65538	0.251974	-2.55544	-0.72639	0.10319500000000001	3.0541400000000003	1.86043
ENSMUSG00000018899	1.11842	-0.410487	0.338179	0.08131630000000001	0.186576	0.8279989999999999	0.487279	-0.6518689999999999	-0.570254	0.186576	0.6021770000000001	-0.28826
ENSMUSG00000018927	3.12284	-0.11026400000000001	-0.0134679	0.9628450000000001	1.06902	2.76816	0.701513	-1.7065700000000001	-0.835289	1.06902	2.01392	-0.350154
ENSMUSG00000018930	2.85961	-0.666054	-0.06427630000000001	-0.20499	0.670355	1.32289	1.0008	-0.659812	-1.743	0.670355	0.39662800000000004	-1.5362799999999999
ENSMUSG00000019122	3.4830099999999997	-1.59817	0.52659	0.6894710000000001	1.2304899999999999	3.1055900000000003	0.794836	-1.8823900000000002	-1.87706	1.2304899999999999	2.44246	-0.373948
ENSMUSG00000019359	2.0014	0.995014	-0.24804	-0.22376300000000002	2.6893	4.409669999999999	1.32712	-1.72853	-0.589204	2.6893	2.21395	2.41099
ENSMUSG00000019577	1.7519799999999999	0.85172	-1.8285200000000001	1.6714099999999998	1.1267200000000002	2.52678	-0.262308	-1.41055	-0.7230260000000001	1.1267200000000002	0.966147	0.786636
ENSMUSG00000019787	-1.89123	0.394056	-0.34427800000000003	1.2086	-2.8783	-5.5057	-0.869809	2.61472	0.9091739999999999	-2.8783	-2.01708	-3.6133900000000003
ENSMUSG00000019850	0.777587	-0.183725	-0.246346	0.290561	0.360736	1.41916	-0.22885500000000003	-1.06823	-0.211536	0.360736	0.401045	0.643951
ENSMUSG00000019888	-0.120599	1.15117	-1.9486900000000003	0.599887	0.902552	0.567941	-1.4109399999999999	0.324441	0.606255	0.902552	-0.44973900000000006	0.692918
ENSMUSG00000019929	0.555118	-0.97578	0.484883	0.662551	0.294071	0.386801	-0.029426799999999996	-0.102565	-0.471166	0.294071	1.4369299999999998	-0.173036
ENSMUSG00000019970	0.134993	0.126114	0.171677	0.213896	1.0588	1.54682	0.42644499999999996	-0.49887	-0.13831400000000002	1.0588	1.4414200000000001	1.41925
ENSMUSG00000019997	0.328404	-0.62921	0.326324	0.0824628	-0.120699	1.28165	0.0334704	-1.41154	-0.347837	-0.120699	0.284107	0.9571799999999999
ENSMUSG00000020027	0.720866	0.345535	-0.151376	0.941084	0.8320770000000001	2.14292	1.2029299999999998	-1.3177299999999998	-1.01568	0.8320770000000001	1.61812	1.42549
ENSMUSG00000020038	-0.214182	-0.00714043	-0.231515	0.573919	0.847269	1.2543	1.348	-0.416397	-1.59897	0.847269	1.18688	1.47461
ENSMUSG00000020077	1.3289600000000001	-0.444117	0.0084598	0.018857	0.42191899999999993	2.32118	-0.14968499999999998	-1.9070900000000002	-0.29634299999999997	0.42191899999999993	0.44530200000000003	0.9964620000000001
ENSMUSG00000020101	2.1978299999999997	-0.09928730000000001	-0.318753	0.650756	0.836102	1.41864	-0.127443	-0.592179	-0.300533	0.836102	1.16414	-0.776705
ENSMUSG00000020108	0.523556	-0.10781099999999999	0.708259	-0.424429	0.22204699999999997	1.50225	-0.394175	-1.28905	0.983183	0.22204699999999997	0.50236	0.984174
ENSMUSG00000020120	1.8869900000000002	-0.00681927	-0.184337	0.839727	0.9183180000000001	2.14607	0.32902	-1.2362600000000001	-0.5302	0.9183180000000001	1.56978	0.261915
ENSMUSG00000020121	0.70108	-0.11679300000000001	-0.6162	0.14820999999999998	0.8345540000000001	1.9331599999999998	-0.512736	-1.10671	-0.229625	0.8345540000000001	0.36248400000000003	1.23333
ENSMUSG00000020143	2.12872	-0.259519	0.014044200000000001	0.762983	0.665245	1.46882	0.619798	-0.813439	-0.8765139999999999	0.665245	1.4383	-0.658579
ENSMUSG00000020264	0.41908500000000004	-0.6064039999999999	0.36289299999999997	2.65794	2.6272900000000003	1.24508	1.4629299999999998	1.37175	-1.71258	2.6272900000000003	5.64283	0.820419
ENSMUSG00000020303	0.650984	0.8314549999999999	-1.14951	2.22922	0.572753	0.8382379999999999	0.160152	-0.273061	-0.486512	0.572753	1.64799	0.182443
ENSMUSG00000020399	2.57701	-0.144343	0.511386	0.578883	0.779895	1.72002	1.06748	-0.9513940000000001	-0.711593	0.779895	1.8666099999999999	-0.8493139999999999
